Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-10220,2024-12-10,Technology,Machines,West,Corporate,550.38,2,85.63,0.2
ORD-11378,2024-12-11,Technology,Phones,West,Home Office,3098.79,5,909.48,0.1
ORD-11708,2024-12-11,Furniture,Chairs,South,Consumer,541.12,1,66.48,0.0
ORD-11880,2024-12-12,Technology,Copiers,East,Consumer,2711.91,3,370.64,0.0
ORD-12055,2024-12-12,Office Supplies,Paper,North,Consumer,256.18,3,25.45,0.1
ORD-11552,2024-12-12,Furniture,Chairs,East,Corporate,1468.3,5,31.1,0.0
ORD-11630,2024-12-13,Technology,Accessories,East,Consumer,2333.26,5,315.19,0.0
ORD-12016,2024-12-13,Office Supplies,Art,East,Home Office,38.25,1,7.61,0.0
ORD-10741,2024-12-13,Technology,Phones,West,Consumer,1978.29,4,419.33,0.15
ORD-11727,2024-12-14,Furniture,Chairs,West,Corporate,198.8,1,55.87,0.2
ORD-10353,2024-12-14,Technology,Phones,South,Corporate,2533.21,4,552.97,0.0
ORD-11445,2024-12-14,Furniture,Bookcases,South,Consumer,482.06,1,31.91,0.0
ORD-10987,2024-12-15,Furniture,Bookcases,North,Corporate,1243.46,5,-44.88,0.2
ORD-10075,2024-12-15,Office Supplies,Storage,West,Home Office,353.67,6,68.95,0.3
ORD-11197,2024-12-15,Office Supplies,Supplies,North,Consumer,163.71,4,28.31,0.2
ORD-11990,2024-12-16,Technology,Copiers,West,Consumer,2074.92,5,190.02,0.15
ORD-11303,2024-12-16,Office Supplies,Paper,West,Corporate,234.37,2,45.41,0.0
ORD-11635,2024-12-16,Technology,Machines,North,Consumer,1669.02,5,159.16,0.0
ORD-11233,2024-12-16,Office Supplies,Binders,East,Corporate,152.35,3,18.28,0.3
ORD-11542,2024-12-17,Furniture,Bookcases,South,Consumer,2208.53,6,362.11,0.1
ORD-11987,2024-12-17,Furniture,Bookcases,East,Consumer,485.11,6,81.7,0.0
ORD-11634,2024-12-18,Office Supplies,Storage,South,Corporate,138.17,3,35.66,0.15
ORD-11556,2024-12-18,Office Supplies,Storage,North,Consumer,281.35,6,43.85,0.0
ORD-11435,2024-12-18,Office Supplies,Supplies,East,Consumer,27.63,1,8.08,0.1
ORD-10884,2024-12-19,Furniture,Bookcases,East,Corporate,80.07,1,-0.73,0.0
ORD-11009,2024-12-19,Technology,Machines,South,Corporate,1549.3,5,357.04,0.0
ORD-11596,2024-12-19,Office Supplies,Art,West,Consumer,78.08,3,11.08,0.15
ORD-11545,2024-12-20,Office Supplies,Binders,South,Home Office,53.35,2,5.84,0.0
ORD-10173,2024-12-20,Office Supplies,Supplies,West,Home Office,207.58,3,19.82,0.2
ORD-10542,2024-12-20,Office Supplies,Storage,South,Home Office,27.54,1,8.82,0.0
ORD-12155,2024-12-21,Office Supplies,Binders,North,Home Office,671.36,7,243.43,0.0
ORD-11964,2024-12-22,Office Supplies,Paper,West,Consumer,220.95,6,21.1,0.0
ORD-10116,2024-12-22,Office Supplies,Supplies,West,Consumer,245.69,3,42.91,0.2
ORD-10149,2024-12-23,Office Supplies,Storage,South,Corporate,142.59,3,13.58,0.0
ORD-11045,2024-12-23,Office Supplies,Art,South,Corporate,24.5,1,7.03,0.0
ORD-10295,2024-12-23,Office Supplies,Binders,West,Consumer,394.05,7,64.96,0.1
ORD-11412,2024-12-24,Office Supplies,Art,East,Consumer,229.62,3,55.32,0.15
ORD-11503,2024-12-24,Furniture,Furnishings,North,Consumer,633.84,2,23.62,0.3
ORD-10410,2024-12-25,Furniture,Chairs,East,Consumer,785.19,2,46.82,0.0
ORD-11421,2024-12-25,Office Supplies,Paper,East,Corporate,481.94,7,107.15,0.0
ORD-10150,2024-12-25,Office Supplies,Binders,North,Consumer,299.57,4,38.86,0.15
ORD-10294,2024-12-25,Technology,Accessories,West,Consumer,3827.79,4,690.64,0.0
ORD-10205,2024-12-25,Office Supplies,Paper,West,Consumer,108.73,5,18.17,0.0
ORD-11356,2024-12-26,Technology,Accessories,South,Home Office,1414.0,3,81.78,0.3
ORD-10981,2024-12-26,Office Supplies,Storage,North,Consumer,164.23,5,34.39,0.1
ORD-10419,2024-12-26,Office Supplies,Binders,South,Home Office,260.75,5,18.73,0.1
ORD-10114,2024-12-27,Technology,Accessories,South,Consumer,3397.06,7,1035.11,0.0
ORD-10104,2024-12-27,Technology,Machines,East,Consumer,748.6,2,116.47,0.1
ORD-11377,2024-12-28,Office Supplies,Art,North,Consumer,139.04,1,26.9,0.15
ORD-11211,2024-12-28,Furniture,Bookcases,North,Consumer,1391.67,4,391.87,0.1
ORD-10666,2024-12-28,Technology,Phones,North,Corporate,1514.09,3,234.55,0.0
ORD-10583,2024-12-28,Office Supplies,Storage,North,Corporate,80.7,5,15.82,0.2
ORD-11644,2024-12-29,Technology,Machines,North,Corporate,1827.93,2,361.27,0.3
ORD-10304,2024-12-29,Office Supplies,Storage,South,Corporate,61.52,3,8.03,0.15
ORD-12052,2024-12-29,Office Supplies,Art,West,Home Office,308.8,6,63.48,0.0
ORD-11721,2024-12-30,Technology,Phones,North,Corporate,3901.2,7,1014.01,0.15
ORD-10830,2024-12-31,Furniture,Tables,West,Consumer,292.05,1,35.29,0.0
